class	spec	spec_id	name	spell_id	origin	source	castable	cooldown	band	tree	hero_tree	node_id	entry_id	max_ranks	blizz_category	seed_bucket	also_from	aliases	description_source
Paladin	Protection	66	Empyrean Authority	1246481	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81497	102466	1					api
Paladin	Protection	66	Endless Wrath	432615	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Templar	95185	117820	1					api
Paladin	Protection	66	Eye for an Eye	469309	talent-passive	TraitNodeEntry	false	0	Rotational	class		81628	102620	1					api
Paladin	Protection	66	Faith's Armor	406101	talent-passive	TraitNodeEntry	false	0	Rotational	class		81495	102464	1					api
Paladin	Protection	66	Fear No Evil	1265541	talent-passive	TraitNodeEntry	false	0	Rotational	class		109997	136485	1					api
Paladin	Protection	66	Ferren Marcus's Fervor	378762	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81482	102446	2					api
Paladin	Protection	66	Final Stand	204077	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81504	102473	1					api
Paladin	Protection	66	Fist of Justice	234299	talent-passive	TraitNodeEntry	false	0	Rotational	class		109999	136487	1					api
Paladin	Protection	66	Focused Enmity	378845	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81472	102435	1					api
Paladin	Protection	66	Forewarning	432804	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Lightsmith	95231	117876	1					api
Paladin	Protection	66	Gift of the Golden Val'kyr	378279	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81484	102449	1					api
Paladin	Protection	66	Glory of the Vanguard	1267203	talent-passive	TraitNodeEntry	false	0	Rotational	spec		110418	137022	1	Buff		talent-passive:TraitNodeEntry;cdm-only:CooldownSetSpell		api
Paladin	Protection	66	Golden Path	377128	talent-passive	TraitNodeEntry	false	0	Rotational	class		103856	128252	1					api
Paladin	Protection	66	Grand Crusader	85043	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81487	102453	1					api
Paladin	Protection	66	Greater Judgment	231663	talent-passive	TraitNodeEntry	false	0	Rotational	class		81603	102590	1					api
Paladin	Protection	66	Guided Prayer	404357	talent-passive	TraitNodeEntry	false	0	Rotational	class		110012	136503	1					api
Paladin	Protection	66	Hammer and Anvil	433718	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Lightsmith	109743	136001	1					api
Paladin	Protection	66	Hammerfall	432463	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Templar	95184	117818	1					api
Paladin	Protection	66	Hand of the Protector	315924	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81475	102438	1					api
Paladin	Protection	66	Higher Calling	431687	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Templar	95178	117811	1					api
Paladin	Protection	66	Holy Aegis	385515	talent-passive	TraitNodeEntry	false	0	Rotational	class		81609	102597	1					api
Paladin	Protection	66	Holy Reprieve	469445	talent-passive	TraitNodeEntry	false	0	Rotational	class		103860	128256	1					api
Paladin	Protection	66	Holy Ritual	199422	talent-passive	TraitNodeEntry	false	0	Rotational	class		103866	128262	1					api
Paladin	Protection	66	Imbued Shield	1276945	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81494	102463	1					api
Paladin	Protection	66	Improved Ardent Defender	393114	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90062	111887	1					api
Paladin	Protection	66	Improved Blessing of Protection	384909	talent-passive	TraitNodeEntry	false	0	Rotational	class		81617	102606	1					api
Paladin	Protection	66	Inspired Guard	469439	talent-passive	TraitNodeEntry	false	0	Rotational	class		103864	128260	1					api
Paladin	Protection	66	Instrument of the Divine	1277162	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81488	102454	1					api
Paladin	Protection	66	Laying Down Arms	432866	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Lightsmith	95236	117885	1					api
Paladin	Protection	66	Lead the Charge	469780	talent-passive	TraitNodeEntry	false	0	Rotational	class		103867	128263	1					api
Paladin	Protection	66	Light of the Titans	378405	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81503	102472	1	Buff		cdm-only:CooldownSetSpell		api
Paladin	Protection	66	Light's Countenance	469325	talent-passive	TraitNodeEntry	false	0	Rotational	class		103854	128247	1					api
Paladin	Protection	66	Light's Deliverance	425518	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Templar	95182	117815	1	Buff		cdm-only:CooldownSetSpell		api
Paladin	Protection	66	Light's Guidance	427445	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Templar	95180	117813	1					api
Paladin	Protection	66	Light's Judicator	1261525	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Templar	109746	136004	1					api
Paladin	Protection	66	Light's Revocation	146956	talent-passive	TraitNodeEntry	false	0	Rotational	class		81608	102596	1					api
Paladin	Protection	66	Lightbearer	469416	talent-passive	TraitNodeEntry	false	0	Rotational	class		103861	128257	1					api
Paladin	Protection	66	Lightforged Blessing	406468	talent-passive	TraitNodeEntry	false	0	Rotational	class		103850	128240	1			talent-passive:TraitNodeEntry		api
Paladin	Protection	66	Masterwork	1271387	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Lightsmith	109742	136000	1	Buff		cdm-only:CooldownSetSpell		api
Paladin	Protection	66	Obduracy	385427	talent-passive	TraitNodeEntry	false	0	Rotational	class		81630	102622	2					api
Paladin	Protection	66	Punishment	403530	talent-passive	TraitNodeEntry	false	0	Rotational	class		93165	115444	1					api
Paladin	Protection	66	Quickened Invocation	379391	talent-passive	TraitNodeEntry	false	0	Rotational	class		81479	115168	1					api
Paladin	Protection	66	Recompense	384914	talent-passive	TraitNodeEntry	false	0	Rotational	class		81607	102594	1					api
Paladin	Protection	66	Redoubt	280373	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81494	102462	1	Buff		cdm-only:CooldownSetSpell		api
Paladin	Protection	66	Refining Fire	469883	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81486	102452	1	Buff		cdm-only:CooldownSetSpell		api
Paladin	Protection	66	Reflection of Radiance	1271466	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Lightsmith	95238	117887	1					api
Paladin	Protection	66	Relentless Inquisitor	383388	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81506	102475	1					api
Paladin	Protection	66	Resounding Strike	1271553	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Lightsmith	109744	136002	1					api
Paladin	Protection	66	Righteous Protection	469321	talent-passive	TraitNodeEntry	false	0	Rotational	class		103865	128248	1					api
Paladin	Protection	66	Righteous Protector	204074	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81477	102440	1					api
Paladin	Protection	66	Sacred Strength	469337	talent-passive	TraitNodeEntry	false	0	Rotational	class		93192	115490	1					api
Paladin	Protection	66	Sacrifice of the Just	384820	talent-passive	TraitNodeEntry	false	0	Rotational	class		81607	102595	1					api
Paladin	Protection	66	Sacrosanct Crusade	431730	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Templar	95179	117812	1					api
Paladin	Protection	66	Sanctification	432977	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Templar	95185	117819	1	Buff		cdm-only:CooldownSetSpell		api
Paladin	Protection	66	Sanctified Plates	402964	talent-passive	TraitNodeEntry	false	0	Rotational	class		93009	115034	2					api
Paladin	Protection	66	Sanctified Wrath	53376	talent-passive	TraitNodeEntry	false	0	Rotational	spec		103877	128278	1					api
Paladin	Protection	66	Sanctuary	379021	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81473	102436	1					api
Paladin	Protection	66	Seal of Charity	384815	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81498	102467	1					api
Paladin	Protection	66	Seal of Might	385450	talent-passive	TraitNodeEntry	false	0	Rotational	class		81621	102612	2					api
Paladin	Protection	66	Seal of Reprisal	377053	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81629	102621	1					api
Paladin	Protection	66	Seal of the Templar	1263252	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Templar	109745	136184	1					api
Paladin	Protection	66	Searing Sunlight	1244070	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81501	102470	1					api
Paladin	Protection	66	Selfless Healer	469434	talent-passive	TraitNodeEntry	false	0	Rotational	class		103856	128309	1					api
Paladin	Protection	66	Shake the Heavens	431533	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Templar	95187	117823	1	Buff		cdm-only:CooldownSetSpell		api
Paladin	Protection	66	Shared Resolve	432821	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Lightsmith	95237	117886	1					api
Paladin	Protection	66	Shining Light	321136	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81489	102455	1	Buff		cdm-only:CooldownSetSpell		api
Paladin	Protection	66	Soaring Shield	378457	talent-passive	TraitNodeEntry	false	0	Rotational	spec		101928	102434	1					api
Paladin	Protection	66	Solace	1245891	talent-passive	TraitNodeEntry	false	0	Rotational	spec		101927	102451	1					api
Paladin	Protection	66	Solidarity	432802	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Lightsmith	95228	117873	1					api
Paladin	Protection	66	Stand Against Evil	469317	talent-passive	TraitNodeEntry	false	0	Rotational	class		103855	128249	1					api
Paladin	Protection	66	Steed of Liberty	469304	talent-passive	TraitNodeEntry	false	0	Rotational	class		81631	102624	1					api
Paladin	Protection	66	Stoicism	469316	talent-passive	TraitNodeEntry	false	0	Rotational	class		103862	128258	1					api
Paladin	Protection	66	Strength in Adversity	393071	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81493	102461	1					api
Paladin	Protection	66	Sweeping Verdict	1246488	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81505	102474	1					api
Paladin	Protection	66	Tempered in Battle	469701	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Lightsmith	95232	117878	1					api
Paladin	Protection	66	Tirion's Devotion	392928	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81503	125873	1					api
Paladin	Protection	66	Tyr's Enforcer	378285	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81474	102437	2					api
Paladin	Protection	66	Unbound Freedom	305394	talent-passive	TraitNodeEntry	false	0	Rotational	class		93187	115479	1					api
Paladin	Protection	66	Unbreakable Spirit	114154	talent-passive	TraitNodeEntry	false	0	Rotational	class		81615	102603	1					api
Paladin	Protection	66	Undisputed Ruling	432626	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Templar	95186	117822	1	Buff		cdm-only:CooldownSetSpell		api
Paladin	Protection	66	Undying Embers	1244019	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81492	102459	1					api
Paladin	Protection	66	Unrelenting Charger	432990	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Templar	95181	117858	1					api
Paladin	Protection	66	Uther's Counsel	378425	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81500	102469	1					api
Paladin	Protection	66	Valiance	432919	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Lightsmith	95229	117874	1					api
Paladin	Protection	66	Valiant Crusade	1245979	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81476	102439	1	Buff		cdm-only:CooldownSetSpell		api
Paladin	Protection	66	Vengeful Wrath	1241958	talent-passive	TraitNodeEntry	false	0	Rotational	class		103851	128241	2					api
Paladin	Protection	66	Vision of Sanctity	1245354	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81470	102432	1					api
Paladin	Protection	66	Worthy Sacrifice	469279	talent-passive	TraitNodeEntry	false	0	Rotational	class		103865	128261	1					api
Paladin	Protection	66	Wrathful Descent	431551	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Templar	95177	117810	1					api
Paladin	Protection	66	Wrench Evil	460720	talent-passive	TraitNodeEntry	false	0	Rotational	class		103855	128250	1					api
Paladin	Protection	66	Zealot's Paragon	391142	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81471	102433	2					api
Paladin	Protection	66	Zealous Vindication	431463	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Templar	95183	117816	1					api
Paladin	Protection	66	Hammer of Light	1246643	cdm-only	CooldownSetSpell	true	0	Rotational						Buff				db2-template+redirect
Paladin	Protection	66	Holy Bulwark	432459	cdm-only	CooldownSetSpell	true	0	Rotational						Essential				api
Paladin	Protection	66	Protection Paladin	137028	cdm-only	CooldownSetSpell	false	0	Rotational						Buff				none
Paladin	Retribution	70	Lay on Hands	633	talent-active	TraitNodeEntry	true	600	Cooldown	class		81597	102583	1	Utility	Self-Heal 4 (Emergency/Overflow)	class-baseline:SkillLineAbility:800;cdm-only:CooldownSetSpell		api
Paladin	Retribution	70	Avenging Wrath	31884	talent-active	TraitNodeEntry	true	120	Cooldown	spec		81544	102519	1	Essential/Other		class-baseline:SkillLineAbility:800;cdm-only:CooldownSetSpell		api
Paladin	Retribution	70	Blessing of Sacrifice	6940	talent-active	TraitNodeEntry	true	120	Cooldown	class		81614	102602	1	Utility	Class 3 (Tag)	class-baseline:SkillLineAbility:800;cdm-only:CooldownSetSpell		api
Paladin	Retribution	70	Blinding Light	115750	talent-active	TraitNodeEntry	true	90	Cooldown	class		81598	102584	1	Utility	CC 2	cdm-only:CooldownSetSpell		api
Paladin	Retribution	70	Divine Toll	375576	talent-active	TraitNodeEntry	true	60	Cooldown	class		109368	135564	1	Essential		cdm-only:CooldownSetSpell		api
Paladin	Retribution	70	Execution Sentence	343527	talent-active	TraitNodeEntry	true	60	Cooldown	spec		109373	115435	1	Essential/Other		cdm-only:CooldownSetSpell		api
Paladin	Retribution	70	Rebuke	96231	talent-active	TraitNodeEntry	true	15	Rotational	class		110093	136594	1	Utility	Interrupt	cdm-only:CooldownSetSpell		api
Paladin	Retribution	70	Turn Evil	10326	talent-active	TraitNodeEntry	true	15	Rotational	class		93010	102623	1	Utility	Class 5 (Purge)	class-baseline:SkillLineAbility:800;cdm-only:CooldownSetSpell		api
Paladin	Retribution	70	Cleanse Toxins	213644	talent-active	TraitNodeEntry	true	8	Rotational	class		81507	102476	1	Utility	Class 6 (Dispel)	cdm-only:CooldownSetSpell		api
Paladin	Retribution	70	Blessing of Protection	1022	talent-active	TraitNodeEntry	true	1.5	Rotational	class		81616	102604	1	Buff/Utility	Class 2 (CC)	class-baseline:SkillLineAbility:800;cdm-only:CooldownSetSpell		api
Paladin	Retribution	70	Divine Steed	190784	talent-active	TraitNodeEntry	true	0.8	Rotational	class		81632	102625	1	Buff/Utility	Movement Ability	class-baseline:SkillLineAbility:800;cdm-only:CooldownSetSpell		api
Paladin	Retribution	70	Blade of Justice	184575	talent-active	TraitNodeEntry	true	0	Rotational	spec		81526	102498	1	Essential		cdm-only:CooldownSetSpell		api
Paladin	Retribution	70	Divine Storm	53385	talent-active	TraitNodeEntry	true	0	Rotational	spec		81527	102499	1	Essential		cdm-only:CooldownSetSpell		api
Paladin	Retribution	70	Eternal Flame	156322	talent-active	TraitNodeEntry	true	0	Rotational	hero	Herald of the Sun	95095	117692	1					api
Paladin	Retribution	70	Final Verdict	383328	talent-active	TraitNodeEntry	true	0	Rotational	spec		81532	102504	1					api
Paladin	Retribution	70	Shield of Vengeance	1261562	talent-active	TraitNodeEntry	true	0	Rotational	class		109867	136127	1	Buff	Personal Defensive 2	cdm-only:CooldownSetSpell		api
Paladin	Retribution	70	Wake of Ashes	255937	talent-active	TraitNodeEntry	true	0	Rotational	spec		81525	102497	1	Buff/Essential		class-baseline:SkillLineAbility:800;cdm-only:CooldownSetSpell		api
Paladin	Retribution	70	Blessing of Freedom	1044	talent-choice	TraitNodeEntry	true	1.5	Rotational	class		81631	128251	1	Buff/Utility	Class 1 (Movement)	class-baseline:SkillLineAbility:800;cdm-only:CooldownSetSpell		api
Paladin	Retribution	70	Intercession	391054	class-baseline	SkillLineAbility:800	true	600	Cooldown						Utility	Class 8 (Lust/BRes)	cdm-only:CooldownSetSpell		api
Paladin	Retribution	70	Divine Shield	642	class-baseline	SkillLineAbility:800	true	300	Cooldown						Buff/Utility	Immune/Spell Immune/Movement	cdm-only:CooldownSetSpell		api
Paladin	Retribution	70	Jailer's Judgment	162056	class-baseline	SkillLineAbility:800	true	180	Cooldown										api
Paladin	Retribution	70	Tyr's Deliverance	200652	class-baseline	SkillLineAbility:800	true	90	Cooldown										api
Paladin	Retribution	70	Divine Protection	403876	class-baseline	SpecializationSpells	true	60	Cooldown						Buff/Utility	Personal Defensive 1	cdm-only:CooldownSetSpell		api
Paladin	Retribution	70	Eye of Tyr	209202	class-baseline	SkillLineAbility:800	true	60	Cooldown										api
Paladin	Retribution	70	Hammer of Justice	853	class-baseline	SkillLineAbility:800	true	45	Cooldown						Utility	CC	cdm-only:CooldownSetSpell		api
Paladin	Retribution	70	Holy Prism	114852	class-baseline	SkillLineAbility:800	true	20	Rotational										api
Paladin	Retribution	70	Contemplation	121183	class-baseline	SkillLineAbility:800	true	8	Rotational										api
Paladin	Retribution	70	Shield of the Righteous	53600	class-baseline	SkillLineAbility:800	true	1	Rotational										api
Paladin	Retribution	70	Ancient Fury	86704	class-baseline	SkillLineAbility:800	true	0	Rotational										api
Paladin	Retribution	70	Ardent Defender	66235	class-baseline	SkillLineAbility:800	true	0	Rotational										api
Paladin	Retribution	70	Beacon of Light	53652	class-baseline	SkillLineAbility:800	true	0	Rotational										api
Paladin	Retribution	70	Consecration	81297	class-baseline	SkillLineAbility:800	true	0	Rotational										api
Paladin	Retribution	70	Crusader Aura	32223	class-baseline	SkillLineAbility:800	true	0	Rotational							Stance 1			api
