class	class_id	spec	spec_id	tree	hero_tree	node_id	node_type	entry_id	talent	spell_id	max_ranks	req_points	row	col	choice_group	prereq_node_ids	serial_order	choice_index
paladin	2	protection	66	hero	Lightsmith	95233	CHOICE	117881	Rite of Sanctification	433568	1		8	9	95233	95234,110257	173	0
paladin	2	protection	66	hero	Lightsmith	95233	CHOICE	117880	Rite of Adjuration	433583	1		8	9	95233	95234,110257	173	1
paladin	2	protection	66	hero	Lightsmith	95228	PASSIVE	117873	Solidarity	432802	1		8	10		95234,110257	168	0
paladin	2	protection	66	hero	Lightsmith	95235	CHOICE	117884	Divine Guidance	433106	1		8	11	95235	95234,110257	175	0
paladin	2	protection	66	hero	Lightsmith	95235	CHOICE	117883	Blessed Assurance	433015	1		8	11	95235	95234,110257	175	1
paladin	2	protection	66	hero	Lightsmith	109742	PASSIVE	136000	Masterwork	1271387	1		8	12		95234,110257	215	0
paladin	2	protection	66	hero	Lightsmith	95236	PASSIVE	117885	Laying Down Arms	432866	1		9	9		95233	176	0
paladin	2	protection	66	hero	Lightsmith	95231	CHOICE	117877	Divine Inspiration	432964	1		9	10	95231	95228	171	0
paladin	2	protection	66	hero	Lightsmith	95231	CHOICE	117876	Forewarning	432804	1		9	10	95231	95228	171	1
paladin	2	protection	66	hero	Lightsmith	95232	CHOICE	117879	Authoritative Rebuke	469886	1		9	11	95232	95235	172	0
paladin	2	protection	66	hero	Lightsmith	95232	CHOICE	117878	Tempered in Battle	469701	1		9	11	95232	95235	172	1
paladin	2	protection	66	hero	Lightsmith	109743	PASSIVE	136001	Hammer and Anvil	433718	1		9	12		109742	216	0
paladin	2	protection	66	hero	Lightsmith	95237	PASSIVE	117886	Shared Resolve	432821	1		10	9		95236	177	0
paladin	2	protection	66	hero	Lightsmith	95229	PASSIVE	117874	Valiance	432919	1		10	10		95231	169	0
paladin	2	protection	66	hero	Lightsmith	95238	PASSIVE	117887	Reflection of Radiance	1271466	1		10	11		95232	178	0
paladin	2	protection	66	hero	Lightsmith	109744	PASSIVE	136002	Resounding Strike	1271553	1		10	12		109743	217	0
paladin	2	protection	66	hero	Lightsmith	95230	PASSIVE	117875	Blessing of the Forge	433011	1		11	11		95238,95229,95237,109744	170	0
paladin	2	protection	66	hero	Templar	95180	PASSIVE	117813	Light's Guidance	427445	1		1	23			160	0
paladin	2	protection	66	hero	Templar	95183	PASSIVE	117816	Zealous Vindication	431463	1		2	21		95180	163	0
paladin	2	protection	66	hero	Templar	95187	PASSIVE	117823	Shake the Heavens	431533	1		2	22		95180	167	0
paladin	2	protection	66	hero	Templar	95177	PASSIVE	117810	Wrathful Descent	431551	1		2	23		95180	157	0
paladin	2	protection	66	hero	Templar	109747	PASSIVE	136005	Divine Hammer	432929	1		2	24		95180	220	0
paladin	2	protection	66	hero	Templar	95179	PASSIVE	117812	Sacrosanct Crusade	431730	1		3	21		95183	159	0
paladin	2	protection	66	hero	Templar	95178	PASSIVE	117811	Higher Calling	431687	1		3	22		95187	158	0
paladin	2	protection	66	hero	Templar	95181	CHOICE	117814	Bonds of Fellowship	432992	1		3	23	95181	95177	161	0
paladin	2	protection	66	hero	Templar	95181	CHOICE	117858	Unrelenting Charger	432990	1		3	23	95181	95177	161	1
paladin	2	protection	66	hero	Templar	109746	PASSIVE	136004	Light's Judicator	1261525	1		3	24		109747	219	0
paladin	2	protection	66	hero	Templar	95185	CHOICE	117820	Endless Wrath	432615	1		4	21	95185	95179	165	0
paladin	2	protection	66	hero	Templar	95185	CHOICE	117819	Sanctification	432977	1		4	21	95185	95179	165	1
paladin	2	protection	66	hero	Templar	95184	PASSIVE	117818	Hammerfall	432463	1		4	22		95178	164	0
paladin	2	protection	66	hero	Templar	95186	PASSIVE	117822	Undisputed Ruling	432626	1		4	23		95181	166	0
paladin	2	protection	66	hero	Templar	109745	CHOICE	136003	Divine Exaction	1260429	1		4	24	109745	109746	218	0
paladin	2	protection	66	hero	Templar	109745	CHOICE	136184	Seal of the Templar	1263252	1		4	24	109745	109746	218	1
paladin	2	protection	66	hero	Templar	95182	PASSIVE	117815	Light's Deliverance	425518	1		5	23		95186,95184,95185,109745	162	0
paladin	2	retribution	70	class		81597	ACTIVE	102583	Lay on Hands	633	1		2	2			91	0
paladin	2	retribution	70	class		81600	ACTIVE	102587	Auras of the Resolute	385633	1		2	4			93	0
paladin	2	retribution	70	class		81510	PASSIVE	133481	Hammer of Wrath	1241288	1		2	6			38	0
paladin	2	retribution	70	class		81507	ACTIVE	102476	Cleanse Toxins	213644	1		3	1		81597	36	0
paladin	2	retribution	70	class		103859	PASSIVE	128255	Empyreal Ward	387791	1		3	2		81597	195	0
paladin	2	retribution	70	class		109999	PASSIVE	136487	Fist of Justice	234299	1		3	3		81600,81597	227	0
paladin	2	retribution	70	class		81598	ACTIVE	102584	Blinding Light	115750	1		3	5		81510,81600	92	0
paladin	2	retribution	70	class		93010	ACTIVE	102623	Turn Evil	10326	1		3	7		81510	124	0
paladin	2	retribution	70	class		103858	PASSIVE	128254	A Just Reward	469411	2		4	1		81507	194	0
paladin	2	retribution	70	class		93189	CHOICE	115482	Afterimage	385414	1		4	2	93189	81507,103859,109999	136	0
paladin	2	retribution	70	class		93189	CHOICE	115481	Healing Hands	326734	1		4	2	93189	81507,103859,109999	136	1
paladin	2	retribution	70	class		110012	PASSIVE	136503	Guided Prayer	404357	1		4	3		109999	229	0
paladin	2	retribution	70	class		81632	ACTIVE	102625	Divine Steed	190784	1		4	4		81598,81600,109999	112	0
paladin	2	retribution	70	class		103854	PASSIVE	128247	Light's Countenance	469325	1		4	5		81598	190	0
paladin	2	retribution	70	class		81603	PASSIVE	102590	Greater Judgment	231663	1		4	6		81510,81598	94	0
paladin	2	retribution	70	class		103855	CHOICE	128250	Wrench Evil	460720	1		4	7	103855	93010	191	0
paladin	2	retribution	70	class		103855	CHOICE	128249	Stand Against Evil	469317	1		4	7	103855	93010	191	1
paladin	2	retribution	70	class		103860	PASSIVE	128256	Holy Reprieve	469445	1		5	1		93189,103858	196	0
paladin	2	retribution	70	class		109867	PASSIVE	136127	Shield of Vengeance	1261562	1		5	2		110012,93189	224	0
paladin	2	retribution	70	class		81605	PASSIVE	102592	Cavalier	230332	1		5	3		81632	96	0
paladin	2	retribution	70	class		103857	PASSIVE	128253	Divine Spurs	469409	1		5	4		81632	193	0
paladin	2	retribution	70	class		81631	CHOICE	102624	Steed of Liberty	469304	1		5	5	81631	81632	111	0
paladin	2	retribution	70	class		81631	CHOICE	128251	Blessing of Freedom	1044	1		5	5	81631	81632	111	1
paladin	2	retribution	70	class		110093	ACTIVE	136594	Rebuke	96231	1		5	7		103855,81603	232	0
paladin	2	retribution	70	class		81630	PASSIVE	102622	Obduracy	385427	2	8	6	2		81605,103860,109867	110	0
paladin	2	retribution	70	class		109368	ACTIVE	135564	Divine Toll	375576	1	8	6	4		81631,81605	208	0
paladin	2	retribution	70	class		93174	PASSIVE	115454	Unbound Freedom	305394	1	8	6	5		81631	131	0
paladin	2	retribution	70	class		93009	PASSIVE	115034	Sanctified Plates	402964	2	8	6	6		110093,81631,81603	123	0
paladin	2	retribution	70	class		110091	PASSIVE	136592	Punishment	403530	1	8	6	7		110093	230	0
paladin	2	retribution	70	class		93168	PASSIVE	115447	Divine Reach	469476	1	8	7	1		103860,81630	129	0
paladin	2	retribution	70	class		109998	PASSIVE	136486	Brought to Light	1265549	1	8	7	2		81630	226	0
paladin	2	retribution	70	class		81614	ACTIVE	102602	Blessing of Sacrifice	6940	1	8	7	3		109368,81605,81630	102	0
paladin	2	retribution	70	class		93181	CHOICE	115468	Divine Resonance	384027	1	8	7	4	93181	109368	133	0
paladin	2	retribution	70	class		93181	CHOICE	115467	Quickened Invocation	379391	1	8	7	4	93181	109368	133	1
paladin	2	retribution	70	class		81616	ACTIVE	102604	Blessing of Protection	1022	1	8	7	5		109368,93174,93009	104	0
paladin	2	retribution	70	class		109997	PASSIVE	136485	Fear No Evil	1265541	1	8	7	6		93009	225	0
paladin	2	retribution	70	class		81543	PASSIVE	102518	Consecrated Ground	204054	1	8	7	7		110091,93009	51	0
paladin	2	retribution	70	class		81609	PASSIVE	102597	Holy Aegis	385515	1	8	8	2		93168,81614,109998	99	0
paladin	2	retribution	70	class		81607	CHOICE	102595	Sacrifice of the Just	384820	1	8	8	3	81607	81614	97	0
paladin	2	retribution	70	class		81607	CHOICE	102594	Recompense	384914	1	8	8	3	81607	81614	97	1
paladin	2	retribution	70	class		81618	CHOICE	102608	Sacred Strength	469337	1	8	8	4	81618	81616,81614	106	0
paladin	2	retribution	70	class		81618	CHOICE	128243	Divine Purpose	408459	1	8	8	4	81618	81616,81614	106	1
paladin	2	retribution	70	class		81617	PASSIVE	102606	Improved Blessing of Protection	384909	1	8	8	5		81616	105	0
paladin	2	retribution	70	class		81615	PASSIVE	102603	Unbreakable Spirit	114154	1	8	8	6		81543,81616,109997	103	0
paladin	2	retribution	70	class		93008	PASSIVE	115239	Lightforged Blessing	403479	1	23	9	1		93168,81609	122	0
paladin	2	retribution	70	class		103867	PASSIVE	128263	Lead the Charge	469780	1	23	9	2		81609,81607	203	0
paladin	2	retribution	70	class		103865	CHOICE	128261	Worthy Sacrifice	469279	1	23	9	3	103865	81607	201	0
paladin	2	retribution	70	class		103865	CHOICE	128248	Righteous Protection	469321	1	23	9	3	103865	81607	201	1
paladin	2	retribution	70	class		103866	PASSIVE	128262	Holy Ritual	199422	1	23	9	4		81618,81607	202	0
paladin	2	retribution	70	class		103868	PASSIVE	128264	Blessed Calling	469770	1	23	9	5		81617,81618	204	0
paladin	2	retribution	70	class		103864	PASSIVE	128260	Inspired Guard	469439	1	23	9	6		81617,81615	200	0
paladin	2	retribution	70	class		81608	PASSIVE	102596	Light's Revocation	146956	1	23	9	7		81615,81543	98	0
paladin	2	retribution	70	class		81495	PASSIVE	102464	Faith's Armor	406101	1	23	10	1		93008,103867	24	0
paladin	2	retribution	70	class		103862	PASSIVE	128258	Stoicism	469316	1	23	10	2		103867	198	0
paladin	2	retribution	70	class		81621	PASSIVE	102612	Seal of Might	385450	2	23	10	3		103866,103865,103867	107	0
paladin	2	retribution	70	class		103851	PASSIVE	128241	Vengeful Wrath	1241958	2	23	10	5		103866,103864,103868	187	0
paladin	2	retribution	70	class		81628	PASSIVE	102620	Eye for an Eye	469309	1	23	10	6		103864	108	0
paladin	2	retribution	70	class		103856	CHOICE	128252	Golden Path	377128	1	23	10	7	103856	103864,81608	192	0
paladin	2	retribution	70	class		103856	CHOICE	128309	Selfless Healer	469434	1	23	10	7	103856	103864,81608	192	1
paladin	2	retribution	70	class		93357	PASSIVE	115673	Blessing of Dawn	183416	1	23	11	2		81495,81621,103862	140	0
paladin	2	retribution	70	class		103861	PASSIVE	128257	Lightbearer	469416	1	23	11	4		103851,81621	197	0
paladin	2	retribution	70	class		103863	PASSIVE	128259	Blessing of Dusk	1241945	1	23	11	6		103851,103856,81628	199	0
paladin	2	retribution	70	spec		81526	ACTIVE	102498	Blade of Justice	184575	1		2	18			43	0
paladin	2	retribution	70	spec		81527	ACTIVE	102499	Divine Storm	53385	1		3	17		81526	44	0
paladin	2	retribution	70	spec		92689	PASSIVE	114830	Expurgation	383344	1		3	19		81526	116	0
paladin	2	retribution	70	spec		81521	CHOICE	102491	Swift Justice	383228	1		4	17	81521	81527	40	0
paladin	2	retribution	70	spec		81521	CHOICE	114828	Light of Justice	404436	1		4	17	81521	81527	40	1
paladin	2	retribution	70	spec		93161	PASSIVE	115440	Judgment of Justice	403495	1		4	18		92689,81527	126	0
paladin	2	retribution	70	spec		81544	ACTIVE	102519	Avenging Wrath	31884	1		4	19		92689	52	0
paladin	2	retribution	70	spec		81532	ACTIVE	102504	Final Verdict	383328	1		5	16		81521	45	0
paladin	2	retribution	70	spec		92838	CHOICE	115023	Improved Blade of Justice	403745	1		5	18	92838	81544,81521,93161	117	0
paladin	2	retribution	70	spec		92838	CHOICE	115022	Holy Blade	383342	1		5	18	92838	81544,81521,93161	117	1
paladin	2	retribution	70	spec		81523	CHOICE	102494	Righteous Cause	402912	1		5	20	81523	81544	41	0
paladin	2	retribution	70	spec		81523	CHOICE	102493	Art of War	406064	1		5	20	81523	81544	41	1
paladin	2	retribution	70	spec		81542	PASSIVE	102516	Jurisdiction	402971	1	8	6	15		81532	50	0
paladin	2	retribution	70	spec		109372	PASSIVE	115452	Tempest of the Lightbringer	383396	1	8	6	17		92838,81532	212	0
paladin	2	retribution	70	spec		81512	PASSIVE	115475	Rush of Light	407067	1	8	6	18		92838	39	0
paladin	2	retribution	70	spec		109370	PASSIVE	115488	Sanctify	382536	1	8	6	19		81523,92838	210	0
paladin	2	retribution	70	spec		109371	PASSIVE	115438	Holy Flames	406545	1	8	6	21		81523	211	0
paladin	2	retribution	70	spec		81533	CHOICE	102505	Improved Judgment	405461	1	8	7	16	81533	81542,81532,109372	46	0
paladin	2	retribution	70	spec		81533	CHOICE	115021	Boundless Judgment	405278	1	8	7	16	81533	81542,81532,109372	46	1
paladin	2	retribution	70	spec		92952	PASSIVE	115165	Zealot's Fervor	403509	2	8	7	17		81512,109372	121	0
paladin	2	retribution	70	spec		93190	PASSIVE	115483	Heart of the Crusader	406154	2	8	7	19		81512,109370	137	0
paladin	2	retribution	70	spec		81545	PASSIVE	102521	Blade of Vengeance	403826	1	8	7	20		109370,109371,81523	53	0
paladin	2	retribution	70	spec		92860	PASSIVE	115051	Empyrean Power	326732	1	8	8	15		81533,81542	120	0
paladin	2	retribution	70	spec		81534	PASSIVE	102506	Highlord's Wrath	404512	1	8	8	17		81533,92952	47	0
paladin	2	retribution	70	spec		109374	CHOICE	115473	Templar Strikes	406646	1	8	8	18	109374	93190,92952	214	0
paladin	2	retribution	70	spec		109374	CHOICE	136809	Crusading Strikes	404542	1	8	8	18	109374	93190,92952	214	1
paladin	2	retribution	70	spec		81541	PASSIVE	102515	Blessed Champion	403010	1	8	8	19		81545,93190	49	0
paladin	2	retribution	70	spec		92839	PASSIVE	115024	Burning Crusade	403026	1	8	8	21		109371,81545	118	0
paladin	2	retribution	70	spec		93164	PASSIVE	115443	Blades of Light	403664	2	20	9	16		81534,92860	127	0
paladin	2	retribution	70	spec		81525	ACTIVE	102497	Wake of Ashes	255937	1	20	9	18		81541,109374,81534	42	0
paladin	2	retribution	70	spec		93160	PASSIVE	115439	Divine Wrath	406872	2	20	9	20		92839,81541	125	0
paladin	2	retribution	70	spec		109373	ACTIVE	115435	Execution Sentence	343527	1	20	10	16		93164	213	0
paladin	2	retribution	70	spec		92854	PASSIVE	115043	Seething Flames	405355	1	20	10	18		81525	119	0
paladin	2	retribution	70	spec		93173	PASSIVE	115453	Empyrean Legacy	387170	1	20	10	20		93160	130	0
paladin	2	retribution	70	spec		81537	PASSIVE	102511	Judge, Jury and Executioner	406157	1	20	11	16		109373	48	0
paladin	2	retribution	70	spec		81549	PASSIVE	102525	Radiant Glory	458359	1	20	11	17		92854	54	0
paladin	2	retribution	70	spec		92686	PASSIVE	114824	Burn to Ash	446663	1	20	11	19		92854	115	0
paladin	2	retribution	70	spec		109369	PASSIVE	135565	Crusade	1253598	1	20	11	20		93173	209	0
paladin	2	retribution	70	spec		110419	ACTIVE	137025	Light Within	1261113	1	20	12	18			236	0
paladin	2	retribution	70	hero	Herald of the Sun	95099	PASSIVE	117696	Dawnlight	431377	1		2	11			155	0
paladin	2	retribution	70	hero	Herald of the Sun	95073	CHOICE	117670	Morning Star	431482	1		3	9	95073	95099	149	0
paladin	2	retribution	70	hero	Herald of the Sun	95073	CHOICE	117778	Gleaming Rays	431480	1		3	9	95073	95099	149	1
paladin	2	retribution	70	hero	Herald of the Sun	95095	ACTIVE	117692	Eternal Flame	156322	1		3	10		95099	153	0
paladin	2	retribution	70	hero	Herald of the Sun	95080	PASSIVE	117677	Luminosity	431402	1		3	11		95099	150	0
paladin	2	retribution	70	hero	Herald of the Sun	109748	PASSIVE	136006	Endless Gleam	1263787	1		3	12		95099	221	0
paladin	2	retribution	70	hero	Herald of the Sun	95098	CHOICE	117695	Illumine	431423	1		4	9	95098	95073	154	0
paladin	2	retribution	70	hero	Herald of the Sun	95098	CHOICE	117777	Will of the Dawn	431406	1		4	9	95098	95073	154	1
paladin	2	retribution	70	hero	Herald of the Sun	95071	CHOICE	117668	Blessing of An'she	445200	1		4	10	95071	95095	147	0
paladin	2	retribution	70	hero	Herald of the Sun	95071	CHOICE	117779	Lingering Radiance	431407	1		4	10	95071	95095	147	1
paladin	2	retribution	70	hero	Herald of the Sun	95072	PASSIVE	117669	Sun Sear	431413	1		4	11		95080	148	0
paladin	2	retribution	70	hero	Herald of the Sun	109750	PASSIVE	136008	Solar Grace	431404	1		4	12		109748	223	0
paladin	2	retribution	70	hero	Herald of the Sun	95069	PASSIVE	117666	Aurora	439760	1		5	9		95098	146	0
paladin	2	retribution	70	hero	Herald of the Sun	95094	PASSIVE	117691	Walk Into Light	1263782	1		5	10		95071	152	0
paladin	2	retribution	70	hero	Herald of the Sun	95086	PASSIVE	117683	Second Sunrise	431474	1		5	11		95072	151	0
paladin	2	retribution	70	hero	Herald of the Sun	109749	PASSIVE	136007	Born in Sunlight	1263920	1		5	12		109750	222	0
paladin	2	retribution	70	hero	Herald of the Sun	95105	PASSIVE	117702	Sun's Avatar	431425	1		6	11		95086,95094,95069,109749	156	0
paladin	2	retribution	70	hero	Templar	95180	PASSIVE	117813	Light's Guidance	427445	1		1	23			160	0
paladin	2	retribution	70	hero	Templar	95183	PASSIVE	117816	Zealous Vindication	431463	1		2	21		95180	163	0
paladin	2	retribution	70	hero	Templar	95187	PASSIVE	117823	Shake the Heavens	431533	1		2	22		95180	167	0
paladin	2	retribution	70	hero	Templar	95177	PASSIVE	117810	Wrathful Descent	431551	1		2	23		95180	157	0
paladin	2	retribution	70	hero	Templar	109747	PASSIVE	136005	Divine Hammer	432929	1		2	24		95180	220	0
paladin	2	retribution	70	hero	Templar	95179	PASSIVE	117812	Sacrosanct Crusade	431730	1		3	21		95183	159	0
paladin	2	retribution	70	hero	Templar	95178	PASSIVE	117811	Higher Calling	431687	1		3	22		95187	158	0
paladin	2	retribution	70	hero	Templar	95181	CHOICE	117814	Bonds of Fellowship	432992	1		3	23	95181	95177	161	0
paladin	2	retribution	70	hero	Templar	95181	CHOICE	117858	Unrelenting Charger	432990	1		3	23	95181	95177	161	1
paladin	2	retribution	70	hero	Templar	109746	PASSIVE	136004	Light's Judicator	1261525	1		3	24		109747	219	0
paladin	2	retribution	70	hero	Templar	95185	CHOICE	117820	Endless Wrath	432615	1		4	21	95185	95179	165	0
paladin	2	retribution	70	hero	Templar	95185	CHOICE	117819	Sanctification	432977	1		4	21	95185	95179	165	1
paladin	2	retribution	70	hero	Templar	95184	PASSIVE	117818	Hammerfall	432463	1		4	22		95178	164	0
paladin	2	retribution	70	hero	Templar	95186	PASSIVE	117822	Undisputed Ruling	432626	1		4	23		95181	166	0
paladin	2	retribution	70	hero	Templar	109745	CHOICE	136003	Divine Exaction	1260429	1		4	24	109745	109746	218	0
paladin	2	retribution	70	hero	Templar	109745	CHOICE	136184	Seal of the Templar	1263252	1		4	24	109745	109746	218	1
paladin	2	retribution	70	hero	Templar	95182	PASSIVE	117815	Light's Deliverance	425518	1		5	23		95186,95184,95185,109745	162	0
priest	5	discipline	256	class		82717	PASSIVE	103869	Improved Flash Heal	393870	1		2	3			138	0
priest	5	discipline	256	class		82703	ACTIVE	103853	Angelic Feather	121536	1		2	5			128	0
priest	5	discipline	256	class		82713	ACTIVE	103865	Mind Blast	8092	1		2	7			135	0
priest	5	discipline	256	class		82718	ACTIVE	103870	Holy Nova	132157	1		3	2		82717	139	0
priest	5	discipline	256	class		109009	ACTIVE	103677	Dispel Magic	528	1		3	4		82717,82703	198	0
priest	5	discipline	256	class		82672	PASSIVE	103818	Spiritual Guidance	1250818	1		3	6		82703,82713	106	0
priest	5	discipline	256	class		82701	ACTIVE	103851	Psychic Scream	8122	1		3	8		82713	126	0
priest	5	discipline	256	class		82719	PASSIVE	103871	Lightburst	1246549	1		4	1		82718	140	0
priest	5	discipline	256	class		82715	ACTIVE	103867	Leap of Faith	73325	1		4	3		109009,82718	136	0
priest	5	discipline	256	class		82705	PASSIVE	103855	Improved Purify	390632	1		4	4		109009	130	0
priest	5	discipline	256	class		82556	ACTIVE	103834	Power Infusion	10060	1		4	5		109009,82672	4	0
priest	5	discipline	256	class		109006	PASSIVE	103841	Painful Invocation	1251030	1		4	7		82672,82701	197	0
priest	5	discipline	256	class		82695	CHOICE	103845	Sheer Terror	390919	1		4	9	82695	82701	122	0
priest	5	discipline	256	class		82695	CHOICE	114588	Petrifying Scream	55676	1		4	9	82695	82701	122	1
priest	5	discipline	256	class		82716	PASSIVE	103868	Surge of Light	109186	1		5	2		82715,82718	137	0
priest	5	discipline	256	class		109917	PASSIVE	136185	Body and Soul	64129	1		5	3		82715	219	0
priest	5	discipline	256	class		109890	ACTIVE	136157	Mass Dispel	32375	1		5	4		82556,82715,82705	218	0
priest	5	discipline	256	class		108731	PASSIVE	134284	Twins of the Sun Priestess	373466	1		5	5		82556	195	0
priest	5	discipline	256	class		82687	PASSIVE	103837	Strength of Resolve	1250820	1		5	6		109006,82556	119	0
priest	5	discipline	256	class		82710	CHOICE	103862	Mind Control	605	1		5	8	82710	109006,82701	132	0
priest	5	discipline	256	class		82710	CHOICE	103678	Dominate Mind	205364	1		5	8	82710	109006,82701	132	1
priest	5	discipline	256	class		82708	CHOICE	103860	Psychic Voice	196704	1		5	9	82708	82695	131	0
priest	5	discipline	256	class		82708	CHOICE	103859	Void Tendrils	1250691	1		5	9	82708	82695	131	1
priest	5	discipline	256	class		82702	PASSIVE	103852	Everlasting Light	1249233	1	8	6	2		82716	127	0
priest	5	discipline	256	class		82699	PASSIVE	103849	Move with Grace	390620	1	8	6	3		109917	125	0
